subID,onset,offset,refID,cue,type,prop-target,prop-other,cat-1,cat-2,cat-3,cat-4,cat-5,cat-6,cat-7,cat-8,cat-9,cat-10,cat-11,cat-12,cat-13,cat-14,cat-15,cat-16,cat-17,cat-18,cat-19,cat-20,cat-21,cat-22,cat-23,cat-24,cat-25
1233,30,37.488,17,2,3,0.55486,0.13799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55486,0,0,0.13799,0,0,0,0,0
1233,30,37.488,17,2,3,0.55486,0.13799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55486,0,0,0.13799,0,0,0,0,0
1233,49.765,50.551,21,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1233,53.338,55.524,21,2,3,0.59033,0.35062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59033,0,0,0,0.35062
1233,79.727,83.921,15,1,3,0.84744,0.033357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84744,0,0,0,0,0,0,0,0,0,0.033357
1233,87.53,88.287,15,1,3,0.81942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81942,0,0,0,0,0,0,0,0,0,0
1233,110.96,113.09,21,2,3,0.76241,0.15932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76241,0,0,0,0.15932
1233,110.96,113.09,21,1,3,0.76241,0.15932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76241,0,0,0,0.15932
1233,113.9,115.6,21,1,3,0.84353,0.058059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84353,0,0,0,0.058059
1233,118.09,119.43,21,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1233,120.32,123.3,21,1,3,0.58562,0.38082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58562,0,0,0,0.38082
1233,138.77,142.91,7,1,3,0.31294,0.10699,0,0,0,0,0,0,0.31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10699
1233,153.01,153.84,4,1,3,0.083324,0.63273,0,0,0,0.083324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63273
1233,172.76,175.29,11,2,1,0.7101,0.1186,0,0,0,0,0,0,0,0,0,0,0.7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186
1233,172.76,175.29,11,1,3,0.7101,0.1186,0,0,0,0,0,0,0,0,0,0,0.7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186
1233,179.51,180.38,16,1,3,0.78178,0.14175,0,0.14175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78178,0,0,0,0,0,0,0,0,0
1233,194.62,196.96,18,1,3,0.6759,0.19911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6759,0.19911,0,0,0,0,0,0
1233,255.86,256.98,15,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1233,293.65,295.4,10,1,3,0.82778,0.11419,0,0,0,0,0,0,0,0,0,0.82778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11419
1233,325.91,327.04,24,2,3,0.30348,0.63774,0,0,0,0,0,0,0,0,0,0.63774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30348,0
